"DATAYEARS"	"Co-Dist"	"DistrictName"	"COUNTY_NAME"	"CLASS_CODE"	"DISTRICT_TYPE_CODE"	"AGENCYID"	"COUNTY"	"DISTRICT"	"SCHOOL"	"SchoolName"	"GRADE_CODE"	"FWNH"	"MWNH"	"FAPI"	"MAPI"	"FH"	"MH"	"FAIA"	"MAIA"	"FBNH"	"MBNH"	"MALE"	"FEMALE"	"TOTAL"
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"K "	2	2	0	0	16	12	0	0	1	1	15	19	34
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"PK"	1	0	0	0	16	10	0	0	0	2	12	17	29
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"01"	25	16	1	0	22	28	0	1	3	3	48	51	99
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"02"	19	15	0	0	32	12	0	0	1	3	30	52	82
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"03"	13	26	0	0	21	21	3	0	3	2	49	40	89
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"04"	16	17	0	0	21	24	1	0	2	0	41	40	81
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"05"	12	18	0	0	25	13	0	3	2	3	37	39	76
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"06"	14	8	0	0	15	22	1	1	2	0	31	32	63
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"K "	26	18	2	0	29	26	3	3	1	1	48	61	109
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-204"	"28"	"0001"	"204"	"BANCROFT ELEMENTARY           "	"PK"	12	6	0	0	7	12	0	0	0	0	18	19	37
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"01"	4	3	0	0	2	1	1	1	20	21	26	27	53
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"02"	3	7	0	0	1	1	0	1	14	21	30	18	48
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"03"	0	2	0	0	0	4	2	0	24	11	17	26	43
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"04"	2	2	0	0	2	2	0	0	18	17	21	22	43
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"05"	0	3	0	0	0	1	0	0	20	17	21	20	41
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"06"	1	0	0	0	1	0	0	0	15	12	12	17	29
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"K "	3	6	1	0	4	1	0	1	16	20	28	24	52
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-205"	"28"	"0001"	"205"	"KING ELEMENTARY SCHOOL        "	"PK"	3	7	0	1	5	1	0	0	10	16	25	18	43
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"05"	26	27	0	1	9	14	1	0	43	52	94	79	173
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"06"	27	30	0	2	7	13	1	0	60	50	95	95	190
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-206"	"28"	"0001"	"206"	"KING SCIENCE/TECH ELEMENTARY  "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"07"	24	29	2	0	5	14	0	0	64	77	120	95	215
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"08"	11	34	1	3	2	4	1	2	73	56	99	88	187
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-207"	"28"	"0001"	"207"	"KING SCIENCE/TECH MIDDLE SCH  "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"01"	20	32	2	1	1	0	1	2	16	17	52	40	92
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"02"	38	30	2	1	3	2	0	0	15	9	42	58	100
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"03"	29	31	1	1	0	2	1	0	9	14	48	40	88
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"04"	30	43	1	0	3	3	1	1	21	17	64	56	120
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"05"	16	37	0	0	3	1	0	0	12	12	50	31	81
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"06"	30	22	0	0	0	0	0	1	12	14	37	42	79
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"K "	33	47	0	1	0	5	0	1	14	20	74	47	121
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-209"	"28"	"0001"	"209"	"PRAIRIE WIND SCHOOL           "	"PK"	6	4	0	0	0	0	0	0	1	2	6	7	13
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"01"	34	32	2	1	32	44	1	0	4	4	81	73	154
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"02"	35	22	1	0	34	37	1	2	3	7	68	74	142
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"03"	28	33	0	0	19	27	2	0	6	5	65	55	120
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"04"	21	31	1	1	26	35	4	3	3	6	76	55	131
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"05"	34	22	2	1	25	23	1	1	3	3	50	65	115
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"06"	33	38	0	1	24	26	1	4	0	5	74	58	132
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"K "	30	24	0	0	36	46	0	1	7	3	74	73	147
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-210"	"28"	"0001"	"210"	"ASHLAND PARK/ROBBINS SCHOOL   "	"PK"	12	24	0	0	19	15	0	2	1	2	43	32	75
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-213"	"28"	"0001"	"213"	"OMAHA PUBLIC SCHOOLS HOMEBASED"	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"01"	1	3	2	0	2	1	0	0	29	31	35	34	69
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"02"	1	3	0	0	1	4	0	0	29	49	56	31	87
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"03"	6	6	0	4	2	4	2	1	31	39	54	41	95
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"04"	7	8	0	0	3	1	0	2	27	39	50	37	87
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"05"	1	1	2	2	2	2	1	0	37	32	37	43	80
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-214"	"28"	"0001"	"214"	"SKINNER MAGNET CENTER         "	"06"	2	3	1	1	1	2	0	0	43	34	40	47	87
