Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	20002001	23	0041	001	TABLE CENTER PUBLIC SCHOOL	*	34.00	*	*	*					
SC	20032004	23	0041	001	TABLE CENTER PUBLIC SCHOOL	23000	9.00	*	*	*	*	*	*	*	*
SC	20042005	23	0041	001	TABLE CENTER PUBLIC SCHOOL	23000	10.00	*	*	*	*	*	*	*	*
DI	19951996	23	0044	000	ANTELOPE PUBLIC SCHOOL	20000	2.00	*	*	*					
DI	20002001	23	0044	000	ANTELOPE PUBLIC SCHOOL	22500	10.00	*	*	*					
DI	20032004	23	0044	000	ANTELOPE PUBLIC SCHOOL	25000	8.00	*	*	*	*	*	*	*	*
DI	20042005	23	0044	000	ANTELOPE PUBLIC SCHOOL	27500	9.00	*	*	*	*	*	*	*	*
DI	20052006	23	0044	000	ANTELOPE PUBLIC SCHOOL	22500	1.00	*	*	*	*	*	*	*	*
SC	19951996	23	0044	001	ANTELOPE PUBLIC SCHOOL	20000	2.00	*	*	*					
SC	20002001	23	0044	001	ANTELOPE PUBLIC SCHOOL	22500	10.00	*	*	*					
SC	20032004	23	0044	001	ANTELOPE PUBLIC SCHOOL	25000	8.00	*	*	*	*	*	*	*	*
SC	20042005	23	0044	001	ANTELOPE PUBLIC SCHOOL	27500	9.00	*	*	*	*	*	*	*	*
SC	20052006	23	0044	001	ANTELOPE PUBLIC SCHOOL	22500	1.00	*	*	*	*	*	*	*	*
DI	19951996	23	0049	000	TRUNK BUTTE PUBLIC SCHOOL	22004	5.00	*	*	*					
DI	20002001	23	0049	000	TRUNK BUTTE PUBLIC SCHOOL	21118	5.75	*	*	*					
DI	20032004	23	0049	000	TRUNK BUTTE PUBLIC SCHOOL	25000	3.33	*	*	*	*	*	*	*	*
DI	20042005	23	0049	000	TRUNK BUTTE PUBLIC SCHOOL	26000	4.33	*	*	*	*	*	*	*	*
DI	20052006	23	0049	000	TRUNK BUTTE PUBLIC SCHOOL	27000	5.00	*	*	*	*	*	*	*	*
SC	19951996	23	0049	001	TRUNK BUTTE PUBLIC SCHOOL	22004	5.00	*	*	*					
SC	20002001	23	0049	001	TRUNK BUTTE PUBLIC SCHOOL	21118	7.00	*	*	*					
SC	20032004	23	0049	001	TRUNK BUTTE PUBLIC SCHOOL	25000	3.33	*	*	*	*	*	*	*	*
SC	20042005	23	0049	001	TRUNK BUTTE PUBLIC SCHOOL	26000	4.33	*	*	*	*	*	*	*	*
SC	20052006	23	0049	001	TRUNK BUTTE PUBLIC SCHOOL	27000	5.00	*	*	*	*	*	*	*	*
DI	19951996	23	0062	000	WHITNEY PUBLIC SCHOOL	*	5.00	*	*	*					
DI	20002001	23	0062	000	WHITNEY PUBLIC SCHOOL	18500	1.00	*	*	*					
DI	20032004	23	0062	000	WHITNEY PUBLIC SCHOOL	20839	1.50	*	*	*	*	*	*	*	*
DI	20042005	23	0062	000	WHITNEY PUBLIC SCHOOL	26118	4.00	*	*	*	*	*	*	*	*
DI	20052006	23	0062	000	WHITNEY PUBLIC SCHOOL	28518	3.00	*	*	*	*	*	*	*	*
SC	19951996	23	0062	001	WHITNEY PUBLIC SCHOOL	*	5.00	*	*	*					
SC	20002001	23	0062	001	WHITNEY PUBLIC SCHOOL	*	1.00	*	*	*					
SC	20032004	23	0062	001	WHITNEY PUBLIC SCHOOL	20839	1.50	*	*	*	*	*	*	*	*
SC	20042005	23	0062	001	WHITNEY PUBLIC SCHOOL	26118	4.00	*	*	*	*	*	*	*	*
SC	20052006	23	0062	001	WHITNEY PUBLIC SCHOOL	28518	3.00	*	*	*	*	*	*	*	*
DI	19951996	23	0069	000	PRAIRIE HOME PUBLIC SCHOOL	26410	9.25	*	*	*					
DI	20002001	23	0069	000	PRAIRIE HOME PUBLIC SCHOOL	29633	11.33	*	*	*					
DI	20032004	23	0069	000	PRAIRIE HOME PUBLIC SCHOOL	30249	8.00	*	*	*	*	*	*	*	*
DI	20042005	23	0069	000	PRAIRIE HOME PUBLIC SCHOOL	30453	8.00	*	*	*	*	*	*	*	*
DI	20052006	23	0069	000	PRAIRIE HOME PUBLIC SCHOOL	32688	19.00	*	*	*	*	*	*	*	*
SC	19951996	23	0069	001	PRAIRIE HOME PUBLIC SCHOOL	26410	9.25	*	*	*					
SC	20002001	23	0069	001	PRAIRIE HOME PUBLIC SCHOOL	29633	16.00	*	*	*					
SC	20032004	23	0069	001	PRAIRIE HOME PUBLIC SCHOOL	30249	8.00	*	*	*	*	*	*	*	*
SC	20042005	23	0069	001	PRAIRIE HOME PUBLIC SCHOOL	30453	8.00	*	*	*	*	*	*	*	*
SC	20052006	23	0069	001	PRAIRIE HOME PUBLIC SCHOOL	32688	19.00	*	*	*	*	*	*	*	*
DI	19951996	23	0070	000	COTTONWOOD PUBLIC SCHOOL	*	19.00	*	*	*					
DI	20002001	23	0070	000	COTTONWOOD PUBLIC SCHOOL	29143	13.00	*	*	*					
DI	20032004	23	0070	000	COTTONWOOD PUBLIC SCHOOL	32780	27.00	*	*	*	*	*	*	*	*
DI	20042005	23	0070	000	COTTONWOOD PUBLIC SCHOOL	28000	1.00	*	*	*	*	*	*	*	*
DI	20052006	23	0070	000	COTTONWOOD PUBLIC SCHOOL	29120	15.00	*	*	*	*	*	*	*	*
SC	19951996	23	0070	001	COTTONWOOD PUBLIC SCHOOL	*	19.00	*	*	*					
SC	20002001	23	0070	001	COTTONWOOD PUBLIC SCHOOL	*	24.00	*	*	*					
SC	20032004	23	0070	001	COTTONWOOD PUBLIC SCHOOL	32780	27.00	*	*	*	*	*	*	*	*
SC	20042005	23	0070	001	COTTONWOOD PUBLIC SCHOOL	28000	1.00	*	*	*	*	*	*	*	*
SC	20052006	23	0070	001	COTTONWOOD PUBLIC SCHOOL	29120	15.00	*	*	*	*	*	*	*	*
DI	19951996	23	0071	000	CRAWFORD PUBLIC SCHOOLS	29579	11.36	*	*	22.40					
DI	20002001	23	0071	000	CRAWFORD PUBLIC SCHOOLS	32134	13.54	*	*	24.40					
DI	20032004	23	0071	000	CRAWFORD PUBLIC SCHOOLS	33697	14.74	*	*	21.70	22	*	*	*	*
DI	20042005	23	0071	000	CRAWFORD PUBLIC SCHOOLS	33765	13.73	*	*	22.95	23	*	*	*	*
DI	20052006	23	0071	000	CRAWFORD PUBLIC SCHOOLS	36021	15.64	*	*	22.65	22	*	*	*	*
SC	19951996	23	0071	001	CRAWFORD HIGH SCHOOL	27707	9.00	*	*	12.70					
SC	20002001	23	0071	001	CRAWFORD HIGH SCHOOL	30120	9.81	*	*	14.95					
SC	20032004	23	0071	001	CRAWFORD HIGH SCHOOL	33064	11.50	*	*	13.00	13	*	*	*	*
SC	20042005	23	0071	001	CRAWFORD HIGH SCHOOL	32775	10.00	*	*	14.14	14	*	*	*	*
SC	20052006	23	0071	001	CRAWFORD HIGH SCHOOL	35650	11.94	*	*	13.93	13	*	*	*	*
SC	19951996	23	0071	002	CRAWFORD ELEMENTARY SCHOOL	30099	14.36	*	*	*					
SC	20002001	23	0071	002	CRAWFORD ELEMENTARY SCHOOL	34400	18.00	*	*	*					
SC	20032004	23	0071	002	CRAWFORD ELEMENTARY SCHOOL	33720	18.00	*	*	*	*	*	*	*	*
SC	20042005	23	0071	002	CRAWFORD ELEMENTARY SCHOOL	34571	16.00	*	*	*	*	*	*	*	*
SC	20052006	23	0071	002	CRAWFORD ELEMENTARY SCHOOL	37171	18.25	*	*	*	*	*	*	*	*
DI	19951996	24	0001	000	LEXINGTON PUBLIC SCHOOLS	29953	13.87	13.87	0.1933	127.90					
DI	20002001	24	0001	000	LEXINGTON PUBLIC SCHOOLS	33264	15.40	15.40	0.2418	151.94					
DI	20032004	24	0001	000	LEXINGTON PUBLIC SCHOOLS	38037	15.12	15.12	0.2749	169.85	165	*	*	*	*
DI	20042005	24	0001	000	LEXINGTON PUBLIC SCHOOLS	38005	14.36	14.36	0.2649	183.35	175	*	*	*	*
DI	20052006	24	0001	000	LEXINGTON PUBLIC SCHOOLS	39797	14.28	14.28	0.2541	183.22	178	*	*	*	*
SC	19951996	24	0001	001	LEXINGTON HIGH SCHOOL	30741	13.72	*	*	27.94					
SC	20002001	24	0001	001	LEXINGTON HIGH SCHOOL	35460	16.88	16.88	0.2927	37.99					
SC	20032004	24	0001	001	LEXINGTON HIGH SCHOOL	39385	16.76	16.76	0.4348	44.42	43	*	*	*	*
SC	20042005	24	0001	001	LEXINGTON HIGH SCHOOL	39818	17.19	17.19	0.4375	45.92	45	*	*	*	*
SC	20052006	24	0001	001	LEXINGTON HIGH SCHOOL	40975	16.38	16.38	0.3958	46.43	45	*	*	*	*
SC	19951996	24	0001	002	LEXINGTON MIDDLE SCHOOL	30110	16.06	*	*	27.90					
SC	20002001	24	0001	002	LEXINGTON MIDDLE SCHOOL	32184	14.36	*	*	35.77					
SC	20032004	24	0001	002	LEXINGTON MIDDLE SCHOOL	38279	15.48	15.48	0.2381	41.09	41	*	*	*	*
SC	20042005	24	0001	002	LEXINGTON MIDDLE SCHOOL	37446	12.98	*	*	43.09	42	*	*	*	*
SC	20052006	24	0001	002	LEXINGTON MIDDLE SCHOOL	38809	12.95	*	*	42.93	42	*	*	*	*
SC	19951996	24	0001	003	BRYAN ELEMENTARY SCHOOL	29409	13.90	*	*	17.71					
SC	20002001	24	0001	003	BRYAN ELEMENTARY SCHOOL	31280	13.29	*	*	17.83					
SC	20032004	24	0001	003	BRYAN ELEMENTARY SCHOOL	35369	11.00	*	*	19.58	19	*	*	*	*
SC	20042005	24	0001	003	BRYAN ELEMENTARY SCHOOL	36620	12.36	*	*	20.58	20	*	*	*	*
SC	20052006	24	0001	003	BRYAN ELEMENTARY SCHOOL	39629	13.89	*	*	17.62	17	*	*	*	*
SC	19951996	24	0001	004	MORTON ELEMENTARY SCHOOL	26780	9.14	*	*	18.27					
SC	20002001	24	0001	004	MORTON ELEMENTARY SCHOOL	31891	13.48	*	*	19.82					
SC	20032004	24	0001	004	MORTON ELEMENTARY SCHOOL	37985	15.39	*	*	21.58	20	*	*	*	*
SC	20042005	24	0001	004	MORTON ELEMENTARY SCHOOL	37891	15.72	*	*	23.58	22	*	*	*	*
SC	20052006	24	0001	004	MORTON ELEMENTARY SCHOOL	39632	14.34	*	*	27.63	27	*	*	*	*
SC	19951996	24	0001	005	PERSHING ELEMENTARY SCHOOL	30211	17.05	*	*	17.68					
SC	20002001	24	0001	005	PERSHING ELEMENTARY SCHOOL	32664	14.26	*	*	19.77					
SC	20032004	24	0001	005	PERSHING ELEMENTARY SCHOOL	38832	15.19	*	*	19.59	20	*	*	*	*
SC	20042005	24	0001	005	PERSHING ELEMENTARY SCHOOL	38206	12.39	*	*	21.09	21	*	*	*	*
SC	20052006	24	0001	005	PERSHING ELEMENTARY SCHOOL	40280	13.26	*	*	21.59	22	*	*	*	*
SC	19951996	24	0001	006	SANDOZ ELEMENTARY SCHOOL	30487	13.39	*	*	15.68					
SC	20002001	24	0001	006	SANDOZ ELEMENTARY SCHOOL	33684	16.64	*	*	18.26					
SC	20032004	24	0001	006	SANDOZ ELEMENTARY SCHOOL	38172	15.70	*	*	18.59	18	*	*	*	*
SC	20042005	24	0001	006	SANDOZ ELEMENTARY SCHOOL	38309	15.43	*	*	21.09	20	*	*	*	*
SC	20052006	24	0001	006	SANDOZ ELEMENTARY SCHOOL	40969	15.75	*	*	22.02	21	*	*	*	*
SC	19951996	24	0001	007	LEXINGTON CHILD DEVELOP CENTER	*	10.00	*	*	*					
SC	20002001	24	0001	007	LEXINGTON CHILD DEVELOP CENTER	*	16.00	*	*	*					
SC	20032004	24	0001	007	LEXINGTON CHILD DEVELOP CENTER	33850	12.50	*	*	*	*	*	*	*	*
SC	20042005	24	0001	007	LEXINGTON CHILD DEVELOP CENTER	37849	18.00	*	*	*	*	*	*	*	*
SC	20052006	24	0001	007	LEXINGTON CHILD DEVELOP CENTER	39730	19.00	*	*	*	*	*	*	*	*
SC	20002001	24	0001	009	IBP-LEXINGTON PRESCHOOL	*	14.00	*	*	*					
SC	20032004	24	0001	009	IBP-LEXINGTON PRESCHOOL	36648	20.00	*	*	*	*	*	*	*	*
SC	20042005	24	0001	009	IBP-LEXINGTON PRESCHOOL	35962	11.00	*	*	*	*	*	*	*	*
SC	20052006	24	0001	009	IBP-LEXINGTON PRESCHOOL	39566	12.00	*	*	*	*	*	*	*	*
DI	19951996	24	0004	000	OVERTON PUBLIC SCHOOLS	25700	11.73	*	*	21.87					
DI	20002001	24	0004	000	OVERTON PUBLIC SCHOOLS	32048	14.56	*	*	22.64					
DI	20032004	24	0004	000	OVERTON PUBLIC SCHOOLS	34136	14.15	*	*	23.13	23	*	*	*	*
DI	20042005	24	0004	000	OVERTON PUBLIC SCHOOLS	34232	14.46	*	*	23.13	23	*	*	*	*
DI	20052006	24	0004	000	OVERTON PUBLIC SCHOOLS	33802	14.88	*	*	23.63	24	*	*	*	*
SC	19951996	24	0004	001	OVERTON HIGH SCHOOL	23050	11.06	*	*	10.82					
SC	20002001	24	0004	001	OVERTON HIGH SCHOOL	31320	13.88	*	*	12.64					
SC	20032004	24	0004	001	OVERTON HIGH SCHOOL	32158	13.47	*	*	12.28	12	*	*	*	*
SC	20042005	24	0004	001	OVERTON HIGH SCHOOL	33149	14.37	*	*	12.28	12	*	*	*	*
SC	20052006	24	0004	001	OVERTON HIGH SCHOOL	33569	14.58	*	*	12.53	13	*	*	*	*
SC	19951996	24	0004	002	OVERTON ELEMENTARY SCHOOL	24544	12.50	*	*	11.05					
SC	20002001	24	0004	002	OVERTON ELEMENTARY SCHOOL	32697	14.92	*	*	10.00					
SC	20032004	24	0004	002	OVERTON ELEMENTARY SCHOOL	34447	13.00	*	*	10.85	11	*	*	*	*
SC	20042005	24	0004	002	OVERTON ELEMENTARY SCHOOL	34283	12.94	*	*	10.85	11	*	*	*	*
SC	20052006	24	0004	002	OVERTON ELEMENTARY SCHOOL	34298	14.13	*	*	11.10	11	*	*	*	*
DI	19951996	24	0011	000	COZAD CITY SCHOOLS	30520	17.53	17.53	0.3085	71.00					
DI	20002001	24	0011	000	COZAD CITY SCHOOLS	31671	17.01	17.01	0.3333	69.21					
DI	20032004	24	0011	000	COZAD CITY SCHOOLS	36763	17.76	17.76	0.3143	67.46	67	*	*	*	*
DI	20042005	24	0011	000	COZAD CITY SCHOOLS	37937	18.44	18.44	0.3000	67.87	68	*	*	*	*
DI	20052006	24	0011	000	COZAD CITY SCHOOLS	38267	18.67	18.67	0.3151	70.97	71	*	*	*	*
SC	19951996	24	0011	001	COZAD HIGH SCHOOL	30285	16.96	*	*	24.20					
SC	20002001	24	0011	001	COZAD HIGH SCHOOL	31422	13.62	*	*	22.41					
SC	20032004	24	0011	001	COZAD HIGH SCHOOL	35876	14.85	*	*	22.71	23	*	*	*	*
SC	20042005	24	0011	001	COZAD HIGH SCHOOL	37768	16.33	*	*	22.40	22	*	*	*	*
SC	20052006	24	0011	001	COZAD HIGH SCHOOL	38595	17.18	*	*	23.37	23	*	*	*	*
SC	19951996	24	0011	002	COZAD MIDDLE SCHOOL	30756	18.53	*	*	16.50					
SC	20002001	24	0011	002	COZAD MIDDLE SCHOOL	31698	17.50	*	*	16.55					
SC	20032004	24	0011	002	COZAD MIDDLE SCHOOL	36718	18.86	*	*	16.25	16	*	*	*	*
SC	20042005	24	0011	002	COZAD MIDDLE SCHOOL	38615	19.38	*	*	16.57	17	*	*	*	*
SC	20052006	24	0011	002	COZAD MIDDLE SCHOOL	39087	20.00	*	*	17.60	18	*	*	*	*
SC	19951996	24	0011	004	COZAD ELEMENTARY SCHOOL	31705	19.94	*	*	12.25					
SC	20002001	24	0011	004	COZAD ELEMENTARY SCHOOL	32346	19.28	*	*	11.80					
SC	20032004	24	0011	004	COZAD ELEMENTARY SCHOOL	36712	19.11	*	*	23.85	24	*	*	*	*
SC	20042005	24	0011	004	COZAD ELEMENTARY SCHOOL	37469	19.61	*	*	24.15	24	*	*	*	*
SC	20052006	24	0011	004	COZAD ELEMENTARY SCHOOL	38215	19.66	*	*	25.30	25	*	*	*	*
SC	19951996	24	0011	005	COZAD EARLY EDUCATION CENTER	29916	17.14	*	*	*					
SC	20002001	24	0011	005	COZAD EARLY EDUCATION CENTER	31746	18.36	*	*	*					
SC	20032004	24	0011	005	COZAD EARLY EDUCATION CENTER	33749	14.75	*	*	*	*	*	*	*	*
SC	20042005	24	0011	005	COZAD EARLY EDUCATION CENTER	34806	15.75	*	*	*	*	*	*	*	*
SC	20052006	24	0011	005	COZAD EARLY EDUCATION CENTER	35433	18.71	*	*	*	*	*	*	*	*
DI	19951996	24	0013	000	DIST 013 - DAWSON COUNTY	23244	8.00	*	*	*					
DI	20002001	24	0013	000	DIST 013 - DAWSON COUNTY	27600	7.00	*	*	*					
DI	20032004	24	0013	000	DIST 013 - DAWSON COUNTY	27600	12.00	*	*	*	*	*	*	*	*
DI	20042005	24	0013	000	DIST 013 - DAWSON COUNTY	28200	10.00	*	*	*	*	*	*	*	*
DI	20052006	24	0013	000	DIST 013 - DAWSON COUNTY	29340	10.00	*	*	*	*	*	*	*	*
SC	19951996	24	0013	001	DIST 013 - DAWSON COUNTY	23244	8.00	*	*	*					
SC	20002001	24	0013	001	DIST 013 - DAWSON COUNTY	*	7.00	*	*	*					
SC	20032004	24	0013	001	DIST 013 - DAWSON COUNTY	27600	12.00	*	*	*	*	*	*	*	*
SC	20042005	24	0013	001	DIST 013 - DAWSON COUNTY	28200	10.00	*	*	*	*	*	*	*	*
SC	20052006	24	0013	001	DIST 013 - DAWSON COUNTY	29340	10.00	*	*	*	*	*	*	*	*
DI	19951996	24	0015	000	DIST 015 - DAWSON COUNTY	21533	6.00	*	*	*					
DI	20002001	24	0015	000	DIST 015 - DAWSON COUNTY	26684	5.50	*	*	*					
DI	20032004	24	0015	000	DIST 015 - DAWSON COUNTY	30086	8.50	*	*	*	*	*	*	*	*
DI	20042005	24	0015	000	DIST 015 - DAWSON COUNTY	31252	9.50	*	*	*	*	*	*	*	*
DI	20052006	24	0015	000	DIST 015 - DAWSON COUNTY	35904	10.50	*	*	*	*	*	*	*	*
SC	19951996	24	0015	001	DIST 015 - DAWSON COUNTY	21533	6.00	*	*	*					
SC	20002001	24	0015	001	DIST 015 - DAWSON COUNTY	26684	5.50	*	*	*					
SC	20032004	24	0015	001	DIST 015 - DAWSON COUNTY	30086	8.50	*	*	*	*	*	*	*	*
SC	20042005	24	0015	001	DIST 015 - DAWSON COUNTY	31252	9.50	*	*	*	*	*	*	*	*
SC	20052006	24	0015	001	DIST 015 - DAWSON COUNTY	35904	10.50	*	*	*	*	*	*	*	*
DI	19951996	24	0016	000	DIST 016 - DAWSON COUNTY	26220	11.00	*	*	*					
DI	20002001	24	0016	000	DIST 016 - DAWSON COUNTY	33339	12.67	*	*	*					
DI	20032004	24	0016	000	DIST 016 - DAWSON COUNTY	26000	20.33	*	*	*	*	*	*	*	*
DI	20042005	24	0016	000	DIST 016 - DAWSON COUNTY	26500	4.00	*	*	*	*	*	*	*	*
DI	20052006	24	0016	000	DIST 016 - DAWSON COUNTY	27295	5.00	*	*	*	*	*	*	*	*
SC	19951996	24	0016	001	DIST 016 - DAWSON COUNTY	26220	11.00	*	*	*					
SC	20002001	24	0016	001	DIST 016 - DAWSON COUNTY	33339	12.67	*	*	*					
SC	20032004	24	0016	001	DIST 016 - DAWSON COUNTY	26000	20.33	*	*	*	*	*	*	*	*
SC	20042005	24	0016	001	DIST 016 - DAWSON COUNTY	26500	4.00	*	*	*	*	*	*	*	*
SC	20052006	24	0016	001	DIST 016 - DAWSON COUNTY	27295	5.00	*	*	*	*	*	*	*	*
DI	19951996	24	0017	000	DIST 017 - DAWSON COUNTY	21689	9.60	*	*	*					
DI	20002001	24	0017	000	DIST 017 - DAWSON COUNTY	24700	14.00	*	*	*					
DI	20032004	24	0017	000	DIST 017 - DAWSON COUNTY	26375	8.75	*	*	*	*	*	*	*	*
DI	20042005	24	0017	000	DIST 017 - DAWSON COUNTY	29531	9.75	*	*	*	*	*	*	*	*
DI	20052006	24	0017	000	DIST 017 - DAWSON COUNTY	31417	10.75	*	*	*	*	*	*	*	*
SC	19951996	24	0017	001	DIST 017 - DAWSON COUNTY	21689	9.60	*	*	*					
SC	20002001	24	0017	001	DIST 017 - DAWSON COUNTY	24700	14.00	*	*	*					
SC	20032004	24	0017	001	DIST 017 - DAWSON COUNTY	26375	8.75	*	*	*	*	*	*	*	*
SC	20042005	24	0017	001	DIST 017 - DAWSON COUNTY	29531	9.75	*	*	*	*	*	*	*	*
SC	20052006	24	0017	001	DIST 017 - DAWSON COUNTY	31417	10.75	*	*	*	*	*	*	*	*
DI	19951996	24	0020	000	GOTHENBURG PUBLIC SCHOOLS	34388	18.09	18.09	0.4464	53.75					
DI	20002001	24	0020	000	GOTHENBURG PUBLIC SCHOOLS	37020	19.49	19.49	0.4211	55.75					
DI	20032004	24	0020	000	GOTHENBURG PUBLIC SCHOOLS	38225	17.41	17.41	0.3519	53.30	52	*	*	*	*
DI	20042005	24	0020	000	GOTHENBURG PUBLIC SCHOOLS	38755	16.56	16.56	0.3455	54.13	53	*	*	*	*
DI	20052006	24	0020	000	GOTHENBURG PUBLIC SCHOOLS	39406	15.82	15.82	0.3455	54.12	53	*	*	*	*
SC	19951996	24	0020	001	GOTHENBURG SECONDARY SCHOOL	34531	17.30	17.30	0.4333	28.50					
SC	20002001	24	0020	001	GOTHENBURG SECONDARY SCHOOL	37896	17.83	17.83	0.4138	28.25					
SC	20032004	24	0020	001	GOTHENBURG SECONDARY SCHOOL	38738	17.48	17.48	0.3704	26.68	26	*	*	*	*
SC	20042005	24	0020	001	GOTHENBURG SECONDARY SCHOOL	39413	15.81	15.81	0.3704	25.63	25	*	*	*	*
SC	20052006	24	0020	001	GOTHENBURG SECONDARY SCHOOL	39821	15.96	15.96	0.3571	25.75	25	*	*	*	*
SC	19951996	24	0020	002	GOTHENBURG ELEMENTARY SCHOOL	33878	19.00	19.00	0.4615	25.25					
SC	20002001	24	0020	002	GOTHENBURG ELEMENTARY SCHOOL	36127	21.21	21.21	0.4286	27.50					
SC	20032004	24	0020	002	GOTHENBURG ELEMENTARY SCHOOL	37284	16.79	*	*	26.62	27	*	*	*	*
SC	20042005	24	0020	002	GOTHENBURG ELEMENTARY SCHOOL	38638	17.10	17.10	0.3548	28.50	29	*	*	*	*
SC	20052006	24	0020	002	GOTHENBURG ELEMENTARY SCHOOL	39823	15.90	15.90	0.3871	28.37	28	*	*	*	*
DI	19951996	24	0022	000	DIST 022 - DAWSON COUNTY	23460	3.00	*	*	*					
DI	20002001	24	0022	000	DIST 022 - DAWSON COUNTY	21433	7.00	*	*	*					
DI	20032004	24	0022	000	DIST 022 - DAWSON COUNTY	26000	19.75	*	*	*	*	*	*	*	*
DI	20042005	24	0022	000	DIST 022 - DAWSON COUNTY	26900	9.00	*	*	*	*	*	*	*	*
DI	20052006	24	0022	000	DIST 022 - DAWSON COUNTY	27848	10.00	*	*	*	*	*	*	*	*
SC	19951996	24	0022	001	DIST 022 - DAWSON COUNTY	23460	3.00	*	*	*					
SC	20002001	24	0022	001	DIST 022 - DAWSON COUNTY	21433	7.00	*	*	*					
SC	20032004	24	0022	001	DIST 022 - DAWSON COUNTY	26000	19.75	*	*	*	*	*	*	*	*
SC	20042005	24	0022	001	DIST 022 - DAWSON COUNTY	26900	9.00	*	*	*	*	*	*	*	*
SC	20052006	24	0022	001	DIST 022 - DAWSON COUNTY	27848	10.00	*	*	*	*	*	*	*	*
DI	19951996	24	0025	000	DIST 025 - DAWSON COUNTY	22985	9.75	*	*	*					
DI	20002001	24	0025	000	DIST 025 - DAWSON COUNTY	28715	18.33	*	*	*					
DI	20032004	24	0025	000	DIST 025 - DAWSON COUNTY	30517	18.00	*	*	*	*	*	*	*	*
DI	20042005	24	0025	000	DIST 025 - DAWSON COUNTY	31738	19.00	*	*	*	*	*	*	*	*
DI	20052006	24	0025	000	DIST 025 - DAWSON COUNTY	33012	20.00	*	*	*	*	*	*	*	*
SC	19951996	24	0025	001	DIST 025 - DAWSON COUNTY	22985	9.75	*	*	*					
SC	20002001	24	0025	001	DIST 025 - DAWSON COUNTY	28715	18.33	*	*	*					
SC	20032004	24	0025	001	DIST 025 - DAWSON COUNTY	30517	18.00	*	*	*	*	*	*	*	*
SC	20042005	24	0025	001	DIST 025 - DAWSON COUNTY	31738	19.00	*	*	*	*	*	*	*	*
SC	20052006	24	0025	001	DIST 025 - DAWSON COUNTY	33012	20.00	*	*	*	*	*	*	*	*
DI	19951996	24	0029	000	DIST 029 - DAWSON COUNTY	26665	9.60	*	*	*					
DI	20002001	24	0029	000	DIST 029 - DAWSON COUNTY	32252	10.50	*	*	*					
DI	20032004	24	0029	000	DIST 029 - DAWSON COUNTY	35421	18.40	*	*	*	*	*	*	*	*
DI	20042005	24	0029	000	DIST 029 - DAWSON COUNTY	36171	19.40	*	*	*	*	*	*	*	*
DI	20052006	24	0029	000	DIST 029 - DAWSON COUNTY	36746	20.25	*	*	*	*	*	*	*	*
SC	19951996	24	0029	001	DIST 029 - DAWSON COUNTY	26665	9.60	*	*	*					
SC	20002001	24	0029	001	DIST 029 - DAWSON COUNTY	32252	10.50	*	*	*					
SC	20032004	24	0029	001	DIST 029 - DAWSON COUNTY	35421	18.40	*	*	*	*	*	*	*	*
SC	20042005	24	0029	001	DIST 029 - DAWSON COUNTY	36171	19.40	*	*	*	*	*	*	*	*
SC	20052006	24	0029	001	DIST 029 - DAWSON COUNTY	36746	20.25	*	*	*	*	*	*	*	*
DI	19951996	24	0044	000	DIST 044 - DAWSON COUNTY	*	38.00	*	*	*					
DI	20002001	24	0044	000	DIST 044 - DAWSON COUNTY	20600	16.00	*	*	*					
DI	20032004	24	0044	000	DIST 044 - DAWSON COUNTY	32947	20.00	*	*	*	*	*	*	*	*
DI	20042005	24	0044	000	DIST 044 - DAWSON COUNTY	34265	21.00	*	*	*	*	*	*	*	*
DI	20052006	24	0044	000	DIST 044 - DAWSON COUNTY	35015	22.00	*	*	*	*	*	*	*	*
SC	19951996	24	0044	001	DIST 044 - DAWSON COUNTY	*	38.00	*	*	*					
SC	20002001	24	0044	001	DIST 044 - DAWSON COUNTY	*	16.00	*	*	*					
SC	20032004	24	0044	001	DIST 044 - DAWSON COUNTY	32947	20.00	*	*	*	*	*	*	*	*
SC	20042005	24	0044	001	DIST 044 - DAWSON COUNTY	34265	21.00	*	*	*	*	*	*	*	*
SC	20052006	24	0044	001	DIST 044 - DAWSON COUNTY	35015	22.00	*	*	*	*	*	*	*	*
DI	19951996	24	0081	000	DIST 081 - DAWSON COUNTY	20020	12.33	*	*	*					
DI	20002001	24	0081	000	DIST 081 - DAWSON COUNTY	22000	5.33	*	*	*					
DI	20032004	24	0081	000	DIST 081 - DAWSON COUNTY	22920	5.00	*	*	*	*	*	*	*	*
DI	20042005	24	0081	000	DIST 081 - DAWSON COUNTY	22750	6.00	*	*	*	*	*	*	*	*
DI	20052006	24	0081	000	DIST 081 - DAWSON COUNTY	25900	10.00	*	*	*	*	*	*	*	*
SC	19951996	24	0081	001	DIST 081 - DAWSON COUNTY	20020	12.33	*	*	*					
SC	20002001	24	0081	001	DIST 081 - DAWSON COUNTY	22000	5.33	*	*	*					
SC	20032004	24	0081	001	DIST 081 - DAWSON COUNTY	22920	5.00	*	*	*	*	*	*	*	*
SC	20042005	24	0081	001	DIST 081 - DAWSON COUNTY	22750	6.00	*	*	*	*	*	*	*	*
