"DATAYEARS","COUNTY_NAME","CLASS_CODE","CLASS_LITERAL","DistrictName","COUNTY","DISTRICT","SCHOOL","SchoolName","GRADE_CODE","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","TOTAL","MALE","FEMALE"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 13","00","0013","001","MERIDIAN SCHOOL","10","1","1","0","0","0","0","0","0","0","0","2","1","1"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 13","00","0013","001","MERIDIAN SCHOOL","11","0","3","0","0","0","0","0","0","0","0","3","3","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 13","00","0013","001","MERIDIAN SCHOOL","12","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 13","00","0013","001","MERIDIAN SCHOOL","K ","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","04","0","0","0","0","0","1","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","07","1","1","0","0","0","0","0","1","0","0","3","2","1"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","08","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","09","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","10","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","001","WELLINGTON SCHOOL","12","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","07","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","08","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","09","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","10","0","0","0","0","0","0","0","0","1","0","1","0","1"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","11","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","EDUCATIONAL SERVICE UNITS","0","ESU/INTERIM PROGRAM","EDUCATIONAL SERVICE UNIT 15","00","0015","002","STEP SCHOOL","12","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","01","4","6","0","0","2","1","0","0","1","0","14","7","7"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","02","7","10","0","0","0","0","0","0","0","0","17","10","7"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","03","7","9","0","0","0","0","0","0","0","1","17","10","7"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","04","10","7","0","0","0","2","0","0","0","0","19","9","10"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","05","7","10","0","0","0","1","0","1","0","0","19","12","7"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","06","10","6","0","0","0","0","0","0","0","0","16","6","10"
"20042005","ADAMS","1","CLASS I","JUNIATA ELEMENTARY SCHOOL","01","0001","001","JUNIATA ELEMENTARY SCHOOL","K ","5","7","0","0","0","0","0","0","0","0","12","7","5"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","07","8","15","0","0","0","0","0","0","0","0","23","15","8"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","08","15","14","0","0","0","0","0","0","0","0","29","14","15"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","09","9","14","0","0","0","0","0","0","0","0","23","14","9"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","10","10","8","0","0","0","0","0","0","0","0","18","8","10"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","11","7","8","0","0","0","0","0","0","0","0","15","8","7"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","001","KENESAW SECONDARY SCHOOL","12","13","7","0","0","0","0","0","0","0","0","20","7","13"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","01","10","3","0","0","0","0","0","0","0","0","13","3","10"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","02","9","11","0","0","0","0","0","0","0","0","20","11","9"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","03","10","10","0","0","0","0","0","0","0","0","20","10","10"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","04","9","10","0","0","0","0","0","0","0","0","19","10","9"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","05","8","14","0","0","0","0","0","0","0","0","22","14","8"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","06","7","9","0","1","0","0","0","0","0","0","17","10","7"
"20042005","ADAMS","3","CLASS III","KENESAW PUBLIC SCHOOLS","01","0003","002","KENESAW ELEMENTARY SCHOOL","K ","3","7","0","0","0","0","0","0","0","0","10","7","3"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","01","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","02","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","03","1","3","0","0","0","1","0","0","0","0","5","4","1"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","04","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","05","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","06","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","ADAMS","1","CLASS I","HOLSTEIN PUBLIC SCHOOL","01","0011","001","HOLSTEIN PUBLIC SCHOOL","K ","1","0","0","1","0","0","0","0","0","0","2","1","1"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","01","6","3","0","0","0","0","0","0","0","0","9","3","6"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","02","3","3","0","0","0","0","0","0","0","0","6","3","3"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","03","8","5","0","0","0","0","0","0","0","0","13","5","8"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","04","3","7","0","0","0","0","0","0","0","0","10","7","3"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","05","3","8","0","0","0","0","0","0","0","0","11","8","3"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","06","6","9","0","0","0","0","0","0","0","0","15","9","6"
"20042005","ADAMS","1","CLASS I","DIST 015 - ADAMS COUNTY","01","0015","001","DIST 015 - ADAMS COUNTY","K ","4","7","0","0","0","1","0","0","0","0","12","8","4"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","001","HASTINGS SENIOR HIGH SCHOOL","09","111","102","2","2","20","19","1","1","4","1","263","125","138"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","001","HASTINGS SENIOR HIGH SCHOOL","10","101","99","3","5","19","11","1","4","2","2","247","121","126"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","001","HASTINGS SENIOR HIGH SCHOOL","11","76","95","3","4","10","19","3","0","1","3","214","121","93"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","001","HASTINGS SENIOR HIGH SCHOOL","12","128","103","7","4","11","11","0","1","2","4","271","123","148"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","002","HASTINGS MIDDLE SCHOOL","07","90","94","2","2","16","20","0","2","3","2","231","120","111"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","002","HASTINGS MIDDLE SCHOOL","08","95","90","3","1","14","10","2","3","2","0","220","104","116"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","01","13","25","0","0","4","6","0","0","0","1","49","32","17"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","02","10","18","0","0","5","3","1","0","0","1","38","22","16"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","03","14","10","0","1","5","1","2","0","0","1","34","13","21"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","04","24","16","0","0","4","3","0","0","1","0","48","19","29"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","05","18","18","0","0","5","6","0","0","0","0","47","24","23"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","06","11","12","0","1","4","0","1","1","1","0","31","14","17"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","003","ALCOTT ELEMENTARY SCHOOL","K ","15","20","1","0","8","8","0","0","0","3","55","31","24"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","01","17","18","0","2","0","6","0","0","0","0","43","26","17"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","02","12","20","0","1","7","1","0","0","2","0","43","22","21"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","03","14","15","3","0","1","2","0","0","0","0","35","17","18"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","04","23","17","0","2","2","1","0","0","0","1","46","21","25"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","05","14","15","0","0","3","3","0","0","0","1","36","19","17"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","06","21","18","2","0","0","2","0","1","1","0","45","21","24"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","K ","17","24","0","1","0","0","0","0","0","0","42","25","17"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","004","HAWTHORNE ELEMENTARY SCHOOL","PK","21","52","0","1","2","5","0","0","1","0","82","58","24"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","01","16","21","0","0","1","5","0","0","2","2","47","28","19"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","02","15","11","0","1","4","10","0","1","4","0","46","23","23"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","03","11","12","1","0","1","9","0","0","1","1","36","22","14"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","04","17","14","0","0","5","4","2","0","1","1","44","19","25"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","05","13","14","0","0","2","7","0","0","0","1","37","22","15"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","06","18","12","0","1","2","4","1","0","0","1","39","18","21"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","K ","13","11","4","1","5","5","1","0","1","2","43","19","24"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","005","LINCOLN ELEMENTARY SCHOOL","PK","3","13","2","2","3","5","0","0","0","1","29","21","8"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","01","17","13","0","1","2","5","0","0","0","1","39","20","19"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","02","16","17","1","0","10","3","0","1","0","1","49","22","27"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","03","12","20","0","1","5","5","1","0","0","0","44","26","18"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","04","14","21","1","0","8","2","1","0","0","0","47","23","24"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","05","10","22","1","0","2","4","0","0","0","0","39","26","13"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","06","15","22","1","0","1","2","0","2","1","0","44","26","18"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","K ","9","26","0","1","5","1","0","1","0","0","43","29","14"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","006","LONGFELLOW ELEMENTARY SCHOOL","PK","7","4","1","0","0","1","0","0","0","0","13","5","8"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","01","18","21","2","1","2","3","0","0","1","0","48","25","23"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","02","11","18","1","0","1","3","0","0","1","1","36","22","14"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","03","12","20","3","1","5","3","0","0","0","1","45","25","20"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","04","10","14","2","1","0","1","0","0","1","0","29","16","13"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","05","10","17","0","1","4","5","0","0","0","0","37","23","14"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","06","20","13","0","0","1","3","0","0","0","1","38","17","21"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","007","MORTON ELEMENTARY SCHOOL","K ","8","20","0","3","7","6","0","0","0","2","46","31","15"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","01","6","15","0","1","0","0","0","0","0","0","22","16","6"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","02","8","7","0","1","1","0","0","0","0","0","17","8","9"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","03","10","11","0","2","1","0","0","0","0","0","24","13","11"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","04","8","11","1","0","0","0","0","0","0","0","20","11","9"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","05","9","11","0","0","0","0","0","0","0","1","21","12","9"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","06","7","6","1","1","0","0","0","0","0","0","15","7","8"
"20042005","ADAMS","3","CLASS III","HASTINGS PUBLIC SCHOOLS","01","0018","008","RAYMOND A WATSON ELEM SCHOOL","K ","12","8","1","1","0","0","0","0","0","0","22","9","13"
"20042005","ADAMS","1","CLASS I","RISING STAR PUBLIC SCHOOL","01","0029","001","RISING STAR PUBLIC SCHOOL","01","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","ADAMS","1","CLASS I","RISING STAR PUBLIC SCHOOL","01","0029","001","RISING STAR PUBLIC SCHOOL","02","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","ADAMS","1","CLASS I","RISING STAR PUBLIC SCHOOL","01","0029","001","RISING STAR PUBLIC SCHOOL","04","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","ADAMS","1","CLASS I","RISING STAR PUBLIC SCHOOL","01","0029","001","RISING STAR PUBLIC SCHOOL","05","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","ADAMS","1","CLASS I","RISING STAR PUBLIC SCHOOL","01","0029","001","RISING STAR PUBLIC SCHOOL","06","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","01","1","1","0","0","0","0","0","0","0","0","2","1","1"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","02","3","1","0","0","0","0","0","0","0","0","4","1","3"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","03","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","04","1","2","0","0","0","0","0","0","0","0","3","2","1"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","05","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","ADAMS","1","CLASS I","TRI-VIEW PUBLIC SCHOOL","01","0033","001","TRI-VIEW PUBLIC SCHOOL","K ","3","2","0","0","0","0","0","0","0","0","5","2","3"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","01","4","2","0","0","0","0","0","0","0","0","6","2","4"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","02","0","1","0","0","0","0","0","0","0","1","2","2","0"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","03","5","2","0","0","0","0","0","0","0","0","7","2","5"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","04","1","1","0","0","0","0","0","0","0","0","2","1","1"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","05","1","3","0","0","0","0","0","0","0","0","4","3","1"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","06","2","0","0","0","0","0","0","0","1","0","3","0","3"
"20042005","ADAMS","1","CLASS I","AYR PUBLIC SCHOOL","01","0053","001","AYR PUBLIC SCHOOL","K ","1","1","0","0","0","0","0","0","0","1","3","2","1"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","01","12","7","0","0","0","0","0","0","0","0","19","7","12"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","02","8","8","0","0","0","0","0","0","0","0","16","8","8"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","03","6","9","0","0","0","0","0","0","0","0","15","9","6"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","04","8","9","0","0","0","0","0","0","0","0","17","9","8"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","05","6","8","0","0","0","1","0","0","0","0","15","9","6"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","06","14","7","0","0","0","0","0","0","0","0","21","7","14"
"20042005","ADAMS","1","CLASS I","WALLACE PUBLIC SCHOOL","01","0060","001","WALLACE PUBLIC SCHOOL","K ","6","12","0","0","0","0","0","0","1","0","19","12","7"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","07","45","34","2","0","0","0","0","0","0","0","81","34","47"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","08","41","43","0","0","1","2","0","0","2","0","89","45","44"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","09","24","45","0","1","0","1","0","0","0","3","74","50","24"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","10","25","38","0","0","0","1","0","0","0","0","64","39","25"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","11","36","30","0","1","0","0","0","0","0","1","68","32","36"
"20042005","ADAMS","6","CLASS VI","ADAMS CENTRAL JR-SR HIGH SCH","01","0090","001","ADAMS CENTRAL JR-SR HIGH SCH","12","54","36","1","0","0","0","0","0","0","0","91","36","55"
"20042005","ADAMS","3","CLASS III","SILVER LAKE PUBLIC SCHOOLS","01","0123","001","SILVER LAKE HIGH SCHOOL","07","15","12","0","0","0","1","0","0","0","0","28","13","15"
"20042005","ADAMS","3","CLASS III","SILVER LAKE PUBLIC SCHOOLS","01","0123","001","SILVER LAKE HIGH SCHOOL","08","18","14","0","0","0","0","0","0","0","0","32","14","18"
"20042005","ADAMS","3","CLASS III","SILVER LAKE PUBLIC SCHOOLS","01","0123","001","SILVER LAKE HIGH SCHOOL","09","10","13","1","0","0","0","0","0","0","0","24","13","11"
"20042005","ADAMS","3","CLASS III","SILVER LAKE PUBLIC SCHOOLS","01","0123","001","SILVER LAKE HIGH SCHOOL","10","11","11","0","0","0","0","0","0","0","0","22","11","11"
